unit_id,relative_start_time,relative_end_time,absolute_start_time,absolute_end_time,absolute_center_time,source_path,source_sha256,requested_relative_timestamp_seconds,decoded_frame_sha256,checkpoint_path,checkpoint_sha256
45,450.0,460.0,450.0,460.0,455.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00045_s000450000ms_e000460000ms.mp4,8bad85edf6800a79edb42c3f9df8a637a1150d07224307dbe54b85b960f283e5,5.0,be91de4eea7552ec3a41707b0913fc2ed8aec4795074e4775d190815acb1bf3b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0045.json,9042adbf021431c0a232335f12570ecbcc67f9484a960e135e66d07419896764
46,460.0,470.0,460.0,470.0,465.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00046_s000460000ms_e000470000ms.mp4,afaa5d0d52c3dbc9a56dd6e48e9fe200ab72f60bfb97d4cb550ae24e42438547,5.0,b8f32c44a4d01d7de7f7839c8ef625588f0ce2db8ff0080e212fcec0e5ec201d,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0046.json,f0357de9e2e9640f6c83022f570ffb318a469e0011ccd9464c1ef74eaaf8b442
47,470.0,480.0,470.0,480.0,475.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00047_s000470000ms_e000480000ms.mp4,63e7e6a0c7f30d1777a0089938c3aa7f6ba4dceab696d242c568ed4d0dce196c,5.0,cb408c407ec75992b382dc0a58d46258f63808645461b75cba7c40210f7ec910,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0047.json,9aab27ab46a9a437ddad0afbd2574e7c6dd7ad2268562c50a85272bf3cd39fce
48,480.0,490.0,480.0,490.0,485.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00048_s000480000ms_e000490000ms.mp4,0865cf7821b3051624afd2267393364e9723902f308301020def70021e27f195,5.0,cc58b86cfd8cbce79916b6395644bf6c56b44a72f508d29aee00af4b0ce49d20,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0048.json,554f7e972323f806347c2d149ffdcd59469da85d5ee4c80c2bffe75b10e0e6b4
49,490.0,500.0,490.0,500.0,495.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00049_s000490000ms_e000500000ms.mp4,a9f7309b79c2b4c2b6bde369cc3ebe548bb085a828d85b484fc24cbdf32274cc,5.0,e83d4d37835209e340972fc47b8d5aeb3bcc89fcb10c8d9cd1275fea89a2b170,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0049.json,e1b31d827ccde8f25107c3d7f43ade46d3c5bd86a6ec0d09c6feed052ee8f477
50,500.0,510.0,500.0,510.0,505.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00050_s000500000ms_e000510000ms.mp4,e7b92c8ba2a3bd6dba1e5c77658d346308c2f3a98410a3646903c1280951db95,5.0,b3f269143d9ff8a67b067c7a77419fa7e31cfe8eaf49f84dcfe3d2abe786e9a3,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0050.json,6ceff87df58c7cd551841800d70e93bbb7700ada5a0ff5693eefbeb8cd7903f8
51,510.0,520.0,510.0,520.0,515.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00051_s000510000ms_e000520000ms.mp4,c7678a0938a0ed4d784841181e5678ec9fffddcd289c1e48ffc0b2acd0431e74,5.0,a653291314156f249178a53591653e3b8da0bba6e8eff91e1b93dc027fa60106,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0051.json,12505c395ce6f77c422e1d73dc5338c994e55abd69453b2159ad374f9d1c2228
52,520.0,530.0,520.0,530.0,525.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00052_s000520000ms_e000530000ms.mp4,cbe075c7b00ee236b2b87690859d1564000cd38901f4717deae198257b3b4b47,5.0,398e698944ec4381e564c7e50b142082ecc901c677f95f4ec5d9dd8efe0ac96b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0052.json,3e2e2292e960a8ce1c68665a91b06082ad2d48197fb0de73dbdb09785eb2bf7c
53,530.0,540.0,530.0,540.0,535.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00053_s000530000ms_e000540000ms.mp4,4153f59a92fd918f88abac7f4293a3f79eb26e4e67a8244ba3c9c3649de93354,5.0,85884b187fdc5f75b5f9304d54643184a4e8c44dc3fa0afc4c9cd5b082ad1c02,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0053.json,ca64091ba72fe8e09d47e7d3883b88733ffef1ba79d610c6a8e5e5c4e15c2e1b
54,540.0,550.0,540.0,550.0,545.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00054_s000540000ms_e000550000ms.mp4,f4cdd2427a0e336ff5af7372f3253e048529c49fba6897af4b4fe2448e124455,5.0,ddde2f14a48314eac5ec3d923ce904bc6f967958e90f8fa2ab3fa66624e76dd3,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0054.json,159a88d1f5479b7f9d554cedaf75483c370c4d2c7f58a3b20ed28b141e31eb7f
55,550.0,560.0,550.0,560.0,555.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00055_s000550000ms_e000560000ms.mp4,7e4ec30cd3b0a43c423e273246776ef145bbdc5cd55afef23fa074fed95b3bc6,5.0,7e6dea1a5b42fe18a645bfe2625b6e7fd265ba87df9888d01f0a83a18ef8043b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0055.json,f0ce3856764110ca898fc7a069b6fc0afcc6fbc771f5bc2e0ae7e5b8fa284d80
56,560.0,570.0,560.0,570.0,565.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00056_s000560000ms_e000570000ms.mp4,b718a38f23fa5cf147c5247ef2593c71f7644e8c11ba795517dc3f356568e5a9,5.0,827894ac123ec2cc6b7e112a3bb3bbf34e299d511bc0955e7daee13ef05c47e1,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0056.json,d80694597827291e0a17feb16856723bb53180e4a3680a856f656a5c0397e48f
57,570.0,580.0,570.0,580.0,575.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00057_s000570000ms_e000580000ms.mp4,d4703c3f5cf9a9684aa2b4c0261eed0046ed5a3b626576623462b400f46e3689,5.0,8a5d40caade83d1e9af94a24d1aa2f81073b3133b1dc2c360e0b23490ec6b61b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0057.json,1fadde90fb0339239fdab72ee9024ed50a65e4bebe76c5d2925195b4d6a623b8
58,580.0,590.0,580.0,590.0,585.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00058_s000580000ms_e000590000ms.mp4,86ed6c7cd9ba1b13cca4cf70f24dd056ffe15d0de037a69e0c4b79c6d79ca869,5.0,cddd2eff58914cd6d8bc1cecbedcc8fa4dbcf3970805ce94bba694a0ab7ac90e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0058.json,96cd5a05caf40b410e5a2ba247c973e3a760ace98159a13d48b9692ddebad49b
59,590.0,600.0,590.0,600.0,595.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00059_s000590000ms_e000600000ms.mp4,e49fd7f99747f8e8012b145c9a19ca0ec632b904493afb1f0d5c906c7327989d,5.0,480f54da2951eea25c57be2c84f0d94af63531715181e960f41ccfd3f4189e38,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0059.json,1f3952c8560e52f394cfd47b741ddd882c7fdf2612ca739e6a1e99f2bc6cd826
60,600.0,610.0,600.0,610.0,605.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00060_s000600000ms_e000610000ms.mp4,311acd9fb4d293023885875d2b5776e73c541a0da99b8b1cd8b05b6be430825b,5.0,9b2c68205da601ecce4c48b2a91a7eefaad528e220ee9d7d12524c413d3f90bc,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0060.json,43579cedacdf8169f2ee4c8dc3d34d30b92533972e6c66cf769c05f19acb6ec6
61,610.0,620.0,610.0,620.0,615.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00061_s000610000ms_e000620000ms.mp4,e2077e261e394b1054977e79c4d7e25f9501a1130ec379cfaa2375488596dca3,5.0,0177936b296e39d9fd72e192d976977c7407a2b0bca59915e429065a2243d161,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0061.json,96d0b96ec324f6ea653e94ea9af7006968ad98b4bbaed7b60456295e4db0a66a
62,620.0,630.0,620.0,630.0,625.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00062_s000620000ms_e000630000ms.mp4,f0c522bb3e0f593e0edfea564f8844eb762e9efa50208f0685c5b32fc75fa9a8,5.0,1ba27acf1cd6cc4b31212ea543bf511b2f85a769d3113bb22e1fa7de08d8062e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0062.json,fdbcbf9fb600e9415a8c2e2899ec50dc34d58fc1030a26ff96cab714e27f3be9
63,630.0,640.0,630.0,640.0,635.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00063_s000630000ms_e000640000ms.mp4,b49f0085e7e3ad2cc74ed08cd7166380bdfab966234f4ed3c1b3dbf278b4ac7c,5.0,dae7f49c1456ad41bd0b4f2d1f3e54cb1bff846ef3c61cc54987d4f433fa005e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0063.json,26e5ed1ad803da61087519c02ca4dc19175cc702dbaf4de4788ae82e0098f889
64,640.0,650.0,640.0,650.0,645.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00064_s000640000ms_e000650000ms.mp4,44621aacddb567545e335c12f5fbf6ab552ca023ff9699f44ae33afaeab9f918,5.0,7b5772f66b4acc80f00800cb2aa5fa10986cfd7c2e77f4019662fe1c0326d4d0,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0064.json,5000a7b2015692bb1e08139d60179d212cf00f2234e6cd061f320bb985ab7434
65,650.0,660.0,650.0,660.0,655.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00065_s000650000ms_e000660000ms.mp4,1e70deeb4b62d41f0bbfdf79cbb15abba7e3b256b7b142b15c4cc00977a5f3fd,5.0,5157f0ca39983e33623a61d65d88a56588aa0e9af75c9278818f02939dcc329b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0065.json,40d9d8ec800b150349e192e1add806eed6f6fdab6e1ab5def92136a8be9c2b0e
66,660.0,670.0,660.0,670.0,665.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00066_s000660000ms_e000670000ms.mp4,82586627d49bcbc44551cb781a4f97e7443851f55045833e763910ef5bf176f3,5.0,d76151f015c7a3f55872c97e3bf4e38fe769fff2cd520af51321618a5a5f2480,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0066.json,9eb77748009ba07988803a94c410839fb766f13b7990bf3f7000facbcb8a4f5e
67,670.0,680.0,670.0,680.0,675.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00067_s000670000ms_e000680000ms.mp4,a994707ee65705149d87448f16e1beb3c94e2ded1e93999091b6241b4ea39f43,5.0,95d3406504451b529af87d01f70709f3f48a14ac37bc86b24ad5be6e1bb4e0b5,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0067.json,97724c260d8d5b2666eda98da152fb7923da7f424bbeca5010e19d55026d7e0b
68,680.0,690.0,680.0,690.0,685.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00068_s000680000ms_e000690000ms.mp4,430e8dc87e3566ce4cc634ddb877dcd26e0d920a05275e5925c141d09dcf2978,5.0,fab6e309ad16bd1881186280984f5b96593912d0d176bfc23c368632624a8a35,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0068.json,07dfcf8240b0f986a076377f9e19d05b51a8c373d8e70160958c7c3c2fcfa4c5
69,690.0,700.0,690.0,700.0,695.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00069_s000690000ms_e000700000ms.mp4,24c7c9bb09007e6e6041c503449588c47134e0fca26d4c532d1c510a70051956,5.0,86de56c777963e169e417da4ecdf99821c8345bd1b861e4b1d8324d4ff6429de,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0069.json,7f11c6a9dd0405308372513cfe8aa3aa4ae388b148a5b4d3e2b8100904819eef
70,700.0,710.0,700.0,710.0,705.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00070_s000700000ms_e000710000ms.mp4,a02c4af449894cd2510e22ec16cdd0ecd2cea1ecc26caf69f1f66e7a863d5c18,5.0,ad3fe6fe0af0f8eb8793e2fb25d00c86e15cc30c009e8c1339552b07b78f743e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0070.json,a128d5e3ec25880a17fe39f64cb825867eb6f7d847fec7db221a01ae55ef6997
71,710.0,720.0,710.0,720.0,715.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00071_s000710000ms_e000720000ms.mp4,ff188f709167f6fdd8d2c6ec1c343568effa0a38f335290f9a4dc6465bb6fb9a,5.0,4fb61279af85e25b28b1dc1af9fe03e6ec49d9b28b7433c88c3309c90bd7ee4f,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0071.json,08c521a42424b559c9095b12997e672b6386a311c378aa707e48cd9a7366d2df
72,720.0,730.0,720.0,730.0,725.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00072_s000720000ms_e000730000ms.mp4,385319ce231419a5594a935aeef6cac278cc4311b3b11322f40ced965ed75938,5.0,87c2b4682449deab663b90628974a35840d7f1b16df82083bb23a00489527b7f,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0072.json,ca9bf5a574cb5c237b0012508efbfc77eb02043ee19d4de8890e79ebc852e973
73,730.0,740.0,730.0,740.0,735.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00073_s000730000ms_e000740000ms.mp4,998055d55ed650debdb8689dbafc8677cb41ffab14e7f27e65493888dcfe3da9,5.0,7a7004d107e3934c54d09cd293d47dbf1ab06367f02f6b3c0d4ada6d99115131,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0073.json,950d8d9e6557882a3597e5e134918babfb4a4bbf73c4b96d14aec228faf2eeea
74,740.0,750.0,740.0,750.0,745.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00074_s000740000ms_e000750000ms.mp4,111c7aee3d5340a7beb0781ff96730143af674744241a15e867066c9e0277bcf,5.0,71abc761762209ecff0588684de2e9e88b67b81c63f00a229b9b70f627cbd6cc,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0074.json,48e1eb285120ae752da65085ce71a45f88e8639de40d9f75af99a913f90d04bd
75,750.0,760.0,750.0,760.0,755.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00075_s000750000ms_e000760000ms.mp4,9b527a5709e608c1a52fc62207aa3b4a9ff069642e3249d3947ab6a33860ef64,5.0,6a469753456fbce0dc70ada9afad495161bb85b85394a9d5f4a473167327eeb0,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0075.json,fe7f0abbf67f71b8f405c1c5e06a6994760dcdf8acabc38335bbdfb9bba99e77
76,760.0,770.0,760.0,770.0,765.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00076_s000760000ms_e000770000ms.mp4,1d5c5121cd6e67fa8a0ac691a5a2456dacd70cfe1221c9e3308ba9f9f53e63c7,5.0,964261684d972ac1e44af753498233d4b0d401eccad385a9e681a2b7f03cba13,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0076.json,e2395c775e0d42bc5e8b493ca8ff2c84fff0b6cbe12cf886f47914604d17776e
77,770.0,780.0,770.0,780.0,775.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00077_s000770000ms_e000780000ms.mp4,4130fe8f5012d68751a8c3ce17779bf502d4444751eb7085f7af1a1f132f29e5,5.0,15fc4fc95643b8a5138db1348ad6a4e7afe6149eb84d317aedc10672abf1d6cb,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0077.json,7fdab3d7bdfdad3bfa1b63ae524213956cde98403b537a462f04ea73cf41f2e2
78,780.0,790.0,780.0,790.0,785.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00078_s000780000ms_e000790000ms.mp4,6df0ec1e6f22b72b5cfd62c7687fc0b954f8d6b60db265ddaf07042be54a24b4,5.0,9cda9fc5e69e75d3021ad3fb672b12631abd7dcd6146aa0016ba0423693ccf38,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0078.json,d1726a83f62d7ed6c8c70d03c0f7ddf2b8ef87227e081c315afe32f5679e159a
79,790.0,800.0,790.0,800.0,795.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00079_s000790000ms_e000800000ms.mp4,3eca7f3eaf3fd0ee76c661671d31079bec042c7f7e5d46643bc4186b5c9b8ece,5.0,5ec6f3cf729ed9e6f6e3c328ea7ae8e8c3dc8e6748f80af7d98e7b84b1daeda0,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0079.json,6db4875d970f2d693c75c993fbbfd11574bcfdbf19882161c164379a7a90f073
80,800.0,810.0,800.0,810.0,805.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00080_s000800000ms_e000810000ms.mp4,8a4d638e740717cac2c2e424acc4f786ac448062ef56b592c0acbdd68b751f2e,5.0,1d4a98a7e6488aa7059957be0669de62f226e8d21bae0165364fd3b70c8f0d79,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0080.json,90673c7a5c641c6b8578aa9522c0b6f5668be46875da5e9d45d262616e986321
81,810.0,820.0,810.0,820.0,815.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00081_s000810000ms_e000820000ms.mp4,5bdf470d6cd3ac0ed11d6cd3af0f49663af4aeea80eee234e89091e0fd2190ad,5.0,7b4b1f9e42091d0f0ea4b5298a8a92db6e04e1830c4f449f904259861d54b0ee,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0081.json,e31d4d16786197479bfa216faf4ae7c3a8d874615e5f5d2c08a62b6a1a9dd792
82,820.0,830.0,820.0,830.0,825.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00082_s000820000ms_e000830000ms.mp4,bfcb396899b485bde2634560e94fa690cf76f1a677faadc57db46055b4e930e6,5.0,3f05626aeca72c0b08b7bfccb08aa8792267f723c9125aac7c7600c440cffb45,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0082.json,8815b44c1b941fb13c195aa30180392a7a9825efbfca2f5b3b3049a02345c80d
83,830.0,840.0,830.0,840.0,835.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00083_s000830000ms_e000840000ms.mp4,2e6a24fa6c1d65321842f0fac4874147657497f3aa0497c6eec46cec992cdd45,5.0,c83087f781e175eef06f43ad8c1a4802f036f094d1e0d893ac80829a53d81c0e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0083.json,7609121cb9076043ec17ed85538d908e8dbecc34b8758dea39f01bc965926180
84,840.0,850.0,840.0,850.0,845.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00084_s000840000ms_e000850000ms.mp4,146dc97f0464dad2394114933de6b137c5deba2502a98c96e9aea013b2d67b84,5.0,470d7d40e79d5e774cbe5be39b33a9631b15df5d96ebb1632cc99e866254599b,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0084.json,1b61503240b40f68d4baf16eb68c3493383f932ce7cdee2dd10ec9a0855aadd5
85,850.0,860.0,850.0,860.0,855.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00085_s000850000ms_e000860000ms.mp4,bcd536bf018eb44538ef9a4a5736cb0dbed052e03fb461543e39f1f3f3e551e2,5.0,988a9125b01b19e6856b0fba9afee4e5e280e3a7f8526f0c2de203a006bec7db,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0085.json,757a688c656669ccaf90344a855ca6f985ba4614464fe1b17faed6b9a3d18c78
86,860.0,870.0,860.0,870.0,865.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00086_s000860000ms_e000870000ms.mp4,e9bcc6e29f8a9bb1a1d2ca8b736a9f09b8bfe2c7d65d033c5decb058df705572,5.0,aa8504ebc36d48c6dddc7238321fa7800501e4354477dd59ce02259f0d2d1fc8,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0086.json,bdd56953327673a959dd24cafeced6a726b946236db41618eb9298061b7456f8
87,870.0,880.0,870.0,880.0,875.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00087_s000870000ms_e000880000ms.mp4,afa68f1a3b36d948592e2c254c0c4f0f273b7388a1ed9708004d15904edcb4c6,5.0,9790bf19eeed70ecc85f4ae5959147865059228cbfecff0940cca6d1405ade04,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0087.json,2dae73cddc3b7882ba6ad3fcb283c85f2b900f1939e6c20c9c45477a8641925a
88,880.0,890.0,880.0,890.0,885.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00088_s000880000ms_e000890000ms.mp4,91eff41aba4b65922e6e711ddefc3fa640739b699c08e2f2d702675ccd172c20,5.0,187317031ffd51fd9a72f0d37290f0273f43d40a292455b9f2cdb40ab3a630fa,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0088.json,d5ad4739c52529f50f12b92e5aa59f7c1622a1b0aa5420a235e8e415aaf8a950
89,890.0,900.0,890.0,900.0,895.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00089_s000890000ms_e000900000ms.mp4,4ecf70c3898a690a8da7c731758491f2cb8a8ca6188cbbf687bee7bb71501281,5.0,aa49e347805aafc3770b5989bcac24aa7cd51e56f32e04f66a4d237f9e7dc477,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0089.json,33b5ca0e980183069586d40000ad09a8a163b53e21cd045a2aeb21c2ff1f4a65
90,900.0,910.0,900.0,910.0,905.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00090_s000900000ms_e000910000ms.mp4,70d31a365035bd2e6c955722d41c0c61dd5671f8c8322ae5e7ab3af92a08e7f2,5.0,a4c4b115f77f5197c95b8d9bd8a4bf829f0fcca66eede41f23a38c463de2794e,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0090.json,35c970248bdcef6a42dafec65f010eb59bf67d2b3cdeea6a6fce803226671008
91,910.0,920.0,910.0,920.0,915.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00091_s000910000ms_e000920000ms.mp4,d69c2da45abf3e2d0be6f9bf383682c1baaa5fd3d3a92f69e74f715f9686633c,5.0,fff8d6da7ca40712689210207461cfb5e53e71f4063c85427649acd16d8eaa68,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0091.json,fc9f6154f1c6bce01470e021aa07811edc0cfe98aa0136380f7732f35fa08036
92,920.0,930.0,920.0,930.0,925.0,/qiuyeqing/llama_prl/G-ARC/experiments/roadclip_budget_v2/roadclip_budget_v2/scene_windows/realcartest_win00092_s000920000ms_e000930000ms.mp4,4abf389360f07818af2130110eb2603bc1f23937de0475004de23f0583949174,5.0,2261ba85c7914a1e1b3b442033d1f18dc253dbe4e7a82c11328bea0856cd23a5,BSEC_AQP_Development_Gate_v1/outputs/confirmatory/clip_inference/checkpoints/unit_0092.json,74eea68c4f0cd65ea8e89b92e943e6897900bdd63c382898de7623cba19f3398
