trace_instance_id,video_id,query_id,proxy_id,budget,C1_precision,C1_recall,C1_F1,C1_mean_iou
4bacf9b81ba4633fba68a5d5742be2dd455a29faf1fe3cab98d0244c69be74f4,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
d1d12ce5b6b9d14f31cbedaa9d075defa0eb49e4202e79f6e181a09b01552633,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
ae5e607d7b91020f3fd24b361561f970cd72d124abef389ccad16ac3115f9399,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
1932684ed4579c269075b44fff22b3e4975c0c408831432cbc9ca7a1a2aadf7c,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
a6eed4cbb9ee4d3325bad23f2fb7d30a80560e217fca11c734edca79de7b95e0,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
845cabb23c3698a223ec65c53c4004e3c14f0faac1c8f99b66a6f199ff69fd96,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
403815e157479a9996abd6b896d688c7be602cf8c3cf0380329cac105bcf64e0,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
ccd8a064903795dd9a24e85fcc53240bc04118c1fa0831fc781c210f6e9d229e,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
34e0ae82fa1781fc7bb01683e8a165258d1d385a9dd4d68510d8cc5e5eb15452,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.25,0.01694915254237288,0.031746031746031744,0.3
8f624b73b59807d1aa304a234fbf4e71874bd264306e314f02715b9bf81f7c61,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
659bed81de9bcd80614a9bca6fadc057aea1a911299c0678996c4e223ca07f5d,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
d74cb64a6a404f0aa2fec1de2b37bc2f1430f9928e85c616bcb10389dc90fdbe,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
e3ea762200a92d8afe43186ebcb4a00d17ff69d86886533a81b8b490647dd2b3,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
bbed378eebc3d468807a3a894ac99be9f39233c8e8bf8c67b5dc806b1c138b6c,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
7db4eee620ae40b971fa6990fa299a7ca5b7c822a2eef50bb3451eb1dc245c76,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,10,0.0,0.0,0.0,0.0
