dataset,method,method_variant,seed,budget,exact_oracle_calls,selected_positive_units,selected_distinct_reference_events,positive_duplicate_burden,event_precision,event_recall,event_f1,event_count_error,predicted_event_count,reference_event_count,tiou_03,tiou_05,matched_mean_iou,overmerge,oversplit,returned_seconds,overcoverage_ratio,event_recall_per_returned_minute
development,random,uniform_nested,71,80,80.0,6.0,4.0,2.0,0.6666666666666666,0.15384615384615385,0.25,20.0,6.0,26.0,0.0,0.0,0.08347893432465693,0.0,2.0,60.0,0.4048582995951461,0.15384615384615385
development,random,uniform_nested,71,100,100.0,6.0,4.0,2.0,0.6666666666666666,0.15384615384615385,0.25,20.0,6.0,26.0,0.0,0.0,0.08347893432465693,0.0,2.0,60.0,0.4048582995951461,0.15384615384615385
development,random,uniform_nested,72,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,72,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.12391573729863686,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,72,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.07945786864931388,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,72,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.07692307692307693,0.07692307692307693,0.36134576930054974,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,72,80,80.0,9.0,9.0,0.0,1.0,0.34615384615384615,0.5142857142857142,17.0,9.0,26.0,0.11538461538461539,0.11538461538461539,0.3602948950061797,0.0,0.0,90.0,0.6072874493927192,0.23076923076923075
development,random,uniform_nested,72,100,100.0,13.0,12.0,1.0,0.9230769230769231,0.46153846153846156,0.6153846153846155,13.0,13.0,26.0,0.11538461538461539,0.11538461538461539,0.2877211712546321,0.0,1.0,130.0,0.8771929824561499,0.21301775147928997
development,random,uniform_nested,73,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,73,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.038461538461538464,0.038461538461538464,0.9345794392523523,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,73,20,20.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.038461538461538464,0.038461538461538464,0.9345794392523523,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,73,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.20242990654205417,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,73,80,80.0,9.0,8.0,1.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.1915513642311976,0.0,0.0,90.0,0.6072874493927192,0.20512820512820515
development,random,uniform_nested,73,100,100.0,10.0,8.0,2.0,0.8888888888888888,0.3076923076923077,0.4571428571428572,17.0,9.0,26.0,0.038461538461538464,0.038461538461538464,0.1915513642311976,0.0,1.0,100.0,0.6747638326585768,0.18461538461538463
development,random,uniform_nested,74,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,74,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,74,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,74,50,50.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.0,0.0,0.06597893432465865,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,74,80,80.0,10.0,7.0,3.0,0.875,0.2692307692307692,0.411764705882353,18.0,8.0,26.0,0.07692307692307693,0.07692307692307693,0.2005593910426617,0.0,1.0,100.0,0.6747638326585768,0.16153846153846152
development,random,uniform_nested,74,100,100.0,12.0,8.0,4.0,0.8888888888888888,0.3076923076923077,0.4571428571428572,17.0,9.0,26.0,0.11538461538461539,0.11538461538461539,0.24673946716232678,0.0,1.0,120.0,0.8097165991902922,0.15384615384615385
development,random,uniform_nested,75,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,75,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,75,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,75,50,50.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.09695786864930933,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,75,80,80.0,5.0,4.0,1.0,0.8,0.15384615384615385,0.25806451612903225,21.0,5.0,26.0,0.0,0.0,0.08347893432465125,0.0,1.0,50.0,0.3373819163292884,0.18461538461538463
development,random,uniform_nested,75,100,100.0,9.0,7.0,2.0,0.7777777777777778,0.2692307692307692,0.39999999999999997,17.0,9.0,26.0,0.038461538461538464,0.038461538461538464,0.2012135966501348,0.0,2.0,90.0,0.6072874493927192,0.1794871794871795
development,random,uniform_nested,76,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,76,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,76,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.038461538461538464,0.038461538461538464,0.34652647975077594,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,76,50,50.0,7.0,6.0,1.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.07692307692307693,0.07692307692307693,0.36134576930055357,0.0,1.0,70.0,0.4723346828610038,0.1978021978021978
development,random,uniform_nested,76,80,80.0,14.0,11.0,3.0,0.9166666666666666,0.4230769230769231,0.5789473684210527,14.0,12.0,26.0,0.07692307692307693,0.07692307692307693,0.24018094119108505,0.0,1.0,140.0,0.9446693657220075,0.1813186813186813
development,random,uniform_nested,76,100,100.0,14.0,11.0,3.0,0.9166666666666666,0.4230769230769231,0.5789473684210527,14.0,12.0,26.0,0.07692307692307693,0.07692307692307693,0.24018094119108505,0.0,1.0,140.0,0.9446693657220075,0.1813186813186813
development,random,uniform_nested,77,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,77,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.03500000000000227,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,77,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.05833333333332954,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,77,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.0,0.0,0.06416666666666325,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,77,80,80.0,7.0,7.0,0.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.0,0.0,0.06499999999999448,0.0,0.0,70.0,0.4723346828610038,0.23076923076923075
development,random,uniform_nested,77,100,100.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.0,0.0,0.07236446716232478,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,78,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,78,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,78,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261685,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,78,50,50.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.16932242990653787,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,78,80,80.0,10.0,10.0,0.0,1.0,0.38461538461538464,0.5555555555555556,16.0,10.0,26.0,0.038461538461538464,0.038461538461538464,0.1432357217030063,0.0,0.0,100.0,0.6747638326585768,0.23076923076923078
development,random,uniform_nested,78,100,100.0,11.0,11.0,0.0,1.0,0.4230769230769231,0.5945945945945945,15.0,11.0,26.0,0.038461538461538464,0.038461538461538464,0.13657792882091524,0.0,0.0,110.0,0.7422402159244345,0.23076923076923078
development,random,uniform_nested,79,5,5.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,79,10,10.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261784,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,79,20,20.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.07692307692307693,0.07692307692307693,0.5022897196261735,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,79,50,50.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.11538461538461539,0.11538461538461539,0.3965817568819605,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,79,80,80.0,11.0,11.0,0.0,1.0,0.4230769230769231,0.5945945945945945,15.0,11.0,26.0,0.11538461538461539,0.11538461538461539,0.3075140050050614,0.0,0.0,110.0,0.7422402159244345,0.23076923076923078
development,random,uniform_nested,79,100,100.0,16.0,14.0,2.0,0.875,0.5384615384615384,0.6666666666666667,10.0,16.0,26.0,0.11538461538461539,0.11538461538461539,0.2566181467896888,0.0,2.0,160.0,1.079622132253723,0.20192307692307693
development,random,uniform_nested,80,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,80,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.03500000000000227,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,80,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.076305245766207,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,80,50,50.0,8.0,6.0,2.0,0.75,0.23076923076923078,0.3529411764705882,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.21141586275849145,0.0,2.0,80.0,0.5398110661268615,0.1730769230769231
development,random,uniform_nested,80,80,80.0,11.0,9.0,2.0,0.8181818181818182,0.34615384615384615,0.4864864864864865,15.0,11.0,26.0,0.038461538461538464,0.038461538461538464,0.16038835295010292,0.0,2.0,110.0,0.7422402159244345,0.1888111888111888
development,random,uniform_nested,80,100,100.0,12.0,10.0,2.0,0.8333333333333334,0.38461538461538464,0.5263157894736842,14.0,12.0,26.0,0.038461538461538464,0.038461538461538464,0.1513495176550908,0.0,2.0,120.0,0.8097165991902922,0.19230769230769232
development,random,uniform_nested,81,5,5.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.0879719124328744,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,81,10,10.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.0879719124328744,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,81,20,20.0,6.0,5.0,1.0,0.8333333333333334,0.19230769230769232,0.3125,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.25369903531019605,0.0,1.0,60.0,0.4048582995951461,0.19230769230769232
development,random,uniform_nested,81,50,50.0,10.0,8.0,2.0,0.8,0.3076923076923077,0.4444444444444444,16.0,10.0,26.0,0.07692307692307693,0.07692307692307693,0.2928843269754124,0.0,2.0,100.0,0.6747638326585768,0.18461538461538463
development,random,uniform_nested,81,80,80.0,16.0,13.0,3.0,0.9285714285714286,0.5,0.65,12.0,14.0,26.0,0.11538461538461539,0.07692307692307693,0.22353123772311592,0.0,1.0,160.0,1.079622132253723,0.1875
development,random,uniform_nested,81,100,100.0,17.0,14.0,3.0,0.9333333333333333,0.5384615384615384,0.6829268292682926,11.0,15.0,26.0,0.11538461538461539,0.07692307692307693,0.2125647207428937,0.0,1.0,170.0,1.1470985155195805,0.19004524886877827
development,random,uniform_nested,82,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,82,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,82,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261685,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,82,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.2230825294251608,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,82,80,80.0,10.0,9.0,1.0,0.9,0.34615384615384615,0.5,16.0,10.0,26.0,0.038461538461538464,0.038461538461538464,0.17205501961677222,0.0,1.0,100.0,0.6747638326585768,0.20769230769230768
development,random,uniform_nested,82,100,100.0,14.0,11.0,3.0,0.8461538461538461,0.4230769230769231,0.5641025641025641,13.0,13.0,26.0,0.07692307692307693,0.07692307692307693,0.24336275937290394,0.0,2.0,140.0,0.9446693657220075,0.1813186813186813
development,random,uniform_nested,83,5,5.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,83,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,83,20,20.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.038461538461538464,0.038461538461538464,0.27739485981308953,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,83,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.038461538461538464,0.038461538461538464,0.21724919609182947,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,83,80,80.0,8.0,7.0,1.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.21391584483565648,0.0,0.0,80.0,0.5398110661268615,0.20192307692307693
development,random,uniform_nested,83,100,100.0,10.0,9.0,1.0,1.0,0.34615384615384615,0.5142857142857142,17.0,9.0,26.0,0.07692307692307693,0.07692307692307693,0.27411003923355,0.0,0.0,100.0,0.6747638326585768,0.20769230769230768
development,random,uniform_nested,84,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,84,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,84,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.038461538461538464,0.038461538461538464,0.5022897196261685,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,84,50,50.0,7.0,7.0,0.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.18851134846461354,0.0,0.0,70.0,0.4723346828610038,0.23076923076923075
development,random,uniform_nested,84,80,80.0,9.0,9.0,0.0,1.0,0.34615384615384615,0.5142857142857142,17.0,9.0,26.0,0.038461538461538464,0.038461538461538464,0.1681661307278793,0.0,0.0,90.0,0.6072874493927192,0.23076923076923075
development,random,uniform_nested,84,100,100.0,11.0,10.0,1.0,0.9090909090909091,0.38461538461538464,0.5405405405405405,15.0,11.0,26.0,0.038461538461538464,0.038461538461538464,0.15834951765508956,0.0,1.0,110.0,0.7422402159244345,0.20979020979020982
development,random,uniform_nested,85,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,85,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,85,20,20.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.06999999999999318,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,85,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.0,0.0,0.06999999999999316,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,85,80,80.0,10.0,10.0,0.0,1.0,0.38461538461538464,0.5555555555555556,16.0,10.0,26.0,0.0,0.0,0.06649999999999523,0.0,0.0,100.0,0.6747638326585768,0.23076923076923078
development,random,uniform_nested,85,100,100.0,11.0,11.0,0.0,1.0,0.4230769230769231,0.5945945945945945,15.0,11.0,26.0,0.0,0.0,0.07171961248168994,0.0,0.0,110.0,0.7422402159244345,0.23076923076923078
development,random,uniform_nested,86,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,86,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,86,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,86,50,50.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.12391573729863686,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,86,80,80.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.0,0.0,0.08347893432465693,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,86,100,100.0,4.0,4.0,0.0,1.0,0.15384615384615385,0.2666666666666667,22.0,4.0,26.0,0.0,0.0,0.08347893432465693,0.0,0.0,40.0,0.26990553306343074,0.23076923076923078
development,random,uniform_nested,87,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,87,10,10.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.09695786864932071,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,87,20,20.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.0,0.0,0.073783147459726,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,random,uniform_nested,87,50,50.0,6.0,6.0,0.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.0,0.0,0.06731928954977205,0.0,0.0,60.0,0.4048582995951461,0.23076923076923078
development,random,uniform_nested,87,80,80.0,7.0,7.0,0.0,1.0,0.2692307692307692,0.42424242424242425,19.0,7.0,26.0,0.0,0.0,0.06770224818551955,0.0,0.0,70.0,0.4723346828610038,0.23076923076923075
development,random,uniform_nested,87,100,100.0,9.0,8.0,1.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.0,0.0,0.08347893432465978,0.0,0.0,90.0,0.6072874493927192,0.20512820512820515
development,random,uniform_nested,88,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,88,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,88,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.08797191243288198,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,88,50,50.0,7.0,6.0,1.0,1.0,0.23076923076923078,0.375,20.0,6.0,26.0,0.0,0.0,0.09963857909954184,0.0,0.0,70.0,0.4723346828610038,0.1978021978021978
development,random,uniform_nested,88,80,80.0,11.0,9.0,2.0,1.0,0.34615384615384615,0.5142857142857142,17.0,9.0,26.0,0.038461538461538464,0.0,0.09963857909953805,0.0,0.0,110.0,0.7422402159244345,0.1888111888111888
development,random,uniform_nested,88,100,100.0,14.0,11.0,3.0,0.9166666666666666,0.4230769230769231,0.5789473684210527,14.0,12.0,26.0,0.07692307692307693,0.038461538461538464,0.17284787737710852,0.0,1.0,140.0,0.9446693657220075,0.1813186813186813
development,random,uniform_nested,89,5,5.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.034999999999990906,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,89,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.034999999999990906,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,89,20,20.0,3.0,3.0,0.0,1.0,0.11538461538461539,0.20689655172413793,23.0,3.0,26.0,0.0,0.0,0.034999999999994695,0.0,0.0,30.0,0.20242914979757304,0.23076923076923078
development,random,uniform_nested,89,50,50.0,7.0,6.0,1.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.0,0.0,0.061485956216430764,0.0,1.0,70.0,0.4723346828610038,0.1978021978021978
development,random,uniform_nested,89,80,80.0,12.0,8.0,4.0,0.8888888888888888,0.3076923076923077,0.4571428571428572,17.0,9.0,26.0,0.038461538461538464,0.038461538461538464,0.14160393432465382,0.0,1.0,120.0,0.8097165991902922,0.15384615384615385
development,random,uniform_nested,89,100,100.0,17.0,10.0,7.0,0.8333333333333334,0.38461538461538464,0.5263157894736842,14.0,12.0,26.0,0.07692307692307693,0.038461538461538464,0.1396747211895831,0.0,2.0,170.0,1.1470985155195805,0.13574660633484162
development,random,uniform_nested,90,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,90,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,90,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,90,50,50.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.32258064516129037,21.0,5.0,26.0,0.038461538461538464,0.038461538461538464,0.2466990353102001,0.0,0.0,50.0,0.3373819163292884,0.23076923076923078
development,random,uniform_nested,90,80,80.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.1804368970688711,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,90,100,100.0,8.0,8.0,0.0,1.0,0.3076923076923077,0.47058823529411764,18.0,8.0,26.0,0.038461538461538464,0.038461538461538464,0.1804368970688711,0.0,0.0,80.0,0.5398110661268615,0.23076923076923078
development,random,uniform_nested,91,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,91,10,10.0,2.0,2.0,0.0,1.0,0.07692307692307693,0.14285714285714288,24.0,2.0,26.0,0.0,0.0,0.07000000000000454,0.0,0.0,20.0,0.13495276653171537,0.23076923076923078
development,random,uniform_nested,91,20,20.0,5.0,4.0,1.0,0.8,0.15384615384615385,0.25806451612903225,21.0,5.0,26.0,0.0,0.0,0.07472893432465921,0.0,1.0,50.0,0.3373819163292884,0.18461538461538463
development,random,uniform_nested,91,50,50.0,8.0,6.0,2.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.038461538461538464,0.038461538461538464,0.1506526228831016,0.0,1.0,80.0,0.5398110661268615,0.1730769230769231
development,random,uniform_nested,91,80,80.0,10.0,6.0,4.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.07692307692307693,0.07692307692307693,0.2546385790995411,0.0,1.0,100.0,0.6747638326585768,0.13846153846153847
development,random,uniform_nested,91,100,100.0,10.0,6.0,4.0,0.8571428571428571,0.23076923076923078,0.36363636363636365,19.0,7.0,26.0,0.07692307692307693,0.07692307692307693,0.2546385790995411,0.0,1.0,100.0,0.6747638326585768,0.13846153846153847
development,random,uniform_nested,92,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development,random,uniform_nested,92,10,10.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
development,random,uniform_nested,92,20,20.0,1.0,1.0,0.0,1.0,0.038461538461538464,0.07407407407407407,25.0,1.0,26.0,0.0,0.0,0.06999999999998181,0.0,0.0,10.0,0.06747638326585768,0.23076923076923078
