run_id,call_idx,state_before_hash,state_after_hash,unit_id,action_type,region_id,hypothesis_ids,estimated_p_positive,risk_before,risk_if_positive,risk_if_negative,raw_score,normalized_score,oracle_outcome_after_query,oracle_cost,candidate_count,materializer_version,surrogate_version,variant,budget
bcm_no_residual_b100,63,79244b1e42a82e2e15d3090ea9ed3dbde9f6dc1f5fb12947b90f4a41795b8763,822eff9e115a0af4fed9f83794b45b8525a56b8c4f9ba7dad9a37ebe2de6a694,332,DISCOVER_CORE,hyp_0130,hyp_0130,0.3657404570709955,0.5374529774040462,0.5353867586307228,0.5354388301162544,0.0020331919367104767,0.0020331919367104767,negative,1,106,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,64,822eff9e115a0af4fed9f83794b45b8525a56b8c4f9ba7dad9a37ebe2de6a694,d512c06ae334bc5d0ac9481c63f4d1cf23b6cdc78f1e98fd9dd4ea0bf003d0f0,141,DISCOVER_CORE,hyp_0056,hyp_0056,0.3654862921339069,0.5354388301162544,0.5333749075078394,0.5334248060363939,0.0020322613080447915,0.0020322613080447915,negative,1,105,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,65,d512c06ae334bc5d0ac9481c63f4d1cf23b6cdc78f1e98fd9dd4ea0bf003d0f0,1720c3f4a4e75bba1427b245180f01af17e8dcb5ca571bf38a1a59d2df327dda,302,DISCOVER_CORE,hyp_0123,hyp_0123,0.36517272212447077,0.5334248060363939,0.53136371946919,0.5314109362977749,0.00203111203644335,0.00203111203644335,negative,1,105,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,66,1720c3f4a4e75bba1427b245180f01af17e8dcb5ca571bf38a1a59d2df327dda,3f475c39bed018b2c6458d6ca3f4fa3924f7016797ed03ff7d3076a997a4b64e,135,DISCOVER_CORE,hyp_0055,hyp_0055,0.3617632950309293,0.5314109362977749,0.5293809151213239,0.5293989112996533,0.002018535354892048,0.002018535354892048,negative,1,105,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,67,3f475c39bed018b2c6458d6ca3f4fa3924f7016797ed03ff7d3076a997a4b64e,3febe6596dd2013dd2c8c2a63329742ee1591239251cc1671c0375ac5df60840,157,DISCOVER_CORE,hyp_0062,hyp_0062,0.3602968478931703,0.5293989112996533,0.527382381733638,0.5273877736114099,0.0020130803648088502,0.0020130803648088502,negative,1,105,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,68,3febe6596dd2013dd2c8c2a63329742ee1591239251cc1671c0375ac5df60840,f4bfff82407280b7625ae0533f0f3d9cf961590cd034698585389264a06c123f,145,DISCOVER_CORE,hyp_0057,hyp_0057,0.3597040116474059,0.5273877736114099,0.5253767205748534,0.5253770106614309,0.0020108672952845463,0.0020108672952845463,negative,1,104,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,69,f4bfff82407280b7625ae0533f0f3d9cf961590cd034698585389264a06c123f,7e368caf92c1cb061479d6326c67fa29819559631087315d8ad2732691a4693d,167,DISCOVER_CORE,hyp_0067,hyp_0067,0.35858471394827424,0.5253770106614309,0.5233763326802634,0.5233669803951428,0.0020066766798033653,0.0020066766798033653,negative,1,104,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,70,7e368caf92c1cb061479d6326c67fa29819559631087315d8ad2732691a4693d,13e722fb08863e90f6f26b3cf04a8c3006234c9da320018e47c2d5dcbe87a481,283,DISCOVER_CORE,hyp_0116,hyp_0116,0.355194063291455,0.5233669803951428,0.521398013382177,0.5213593704590408,0.0019938841992158673,0.0019938841992158673,positive,1,103,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,71,13e722fb08863e90f6f26b3cf04a8c3006234c9da320018e47c2d5dcbe87a481,86bfdbdbadffbc0ecf8668e01348c25c4e8fc02ee6c1f654b030de7104a34b41,300,DISCOVER_CORE,hyp_0122,hyp_0122,0.3547960016460262,0.521398013382177,0.5194327972154127,0.5193907074048172,0.001992372680850396,0.001992372680850396,negative,1,103,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,72,86bfdbdbadffbc0ecf8668e01348c25c4e8fc02ee6c1f654b030de7104a34b41,e1a04a0205e0bbccf9090fffb5191c23dd163fd1538fb9bf0a62cfa691aa7fec,148,DISCOVER_CORE,hyp_0059,hyp_0059,0.35407939823985674,0.5193907074048172,0.5174322585318564,0.5173839591200097,0.0019896464581254936,0.0019896464581254936,negative,1,103,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,73,e1a04a0205e0bbccf9090fffb5191c23dd163fd1538fb9bf0a62cfa691aa7fec,adce8dd6bf8af06b1737e6ba18198442e4591d87101b1f299ee91f1c016bb045,64,DISCOVER_CORE,hyp_0029,hyp_0029,0.35237225388098925,0.5173839591200097,0.5154417092176995,0.5153785937915086,0.001983125203519509,0.001983125203519509,negative,1,103,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,74,adce8dd6bf8af06b1737e6ba18198442e4591d87101b1f299ee91f1c016bb045,931a284c835fb2c41a6a22ec209997ce7de50153ffdff296c51d0d459ebb18e9,51,DISCOVER_CORE,hyp_0020,hyp_0020,0.35232732180962467,0.5153785937915086,0.51343677172396,0.5133732658972749,0.0019829530563985065,0.0019829530563985065,negative,1,103,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,75,931a284c835fb2c41a6a22ec209997ce7de50153ffdff296c51d0d459ebb18e9,e41bbbd548d4cc057fbef4321b415b184bb8f694a92f70d3677865cae9631f55,3,DISCOVER_CORE,hyp_0002,hyp_0002,0.3511849134122016,0.5133732658972749,0.5114423471734589,0.5113689076119096,0.00197856741930158,0.00197856741930158,negative,1,102,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,76,e41bbbd548d4cc057fbef4321b415b184bb8f694a92f70d3677865cae9631f55,581c9111c6c8193e53f8d62f1ccd5918b6640dc8143d158d0235e54f160f75c9,259,DISCOVER_CORE,hyp_0105,hyp_0105,0.349812315108043,0.5113689076119096,0.5094511544134095,0.5093657597028378,0.0019732757876687046,0.0019732757876687046,negative,1,101,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,77,581c9111c6c8193e53f8d62f1ccd5918b6640dc8143d158d0235e54f160f75c9,6ba9a85399e0282cd0e7c91ed6e39e33aa283d877aebc45df07478eafac01eef,266,DISCOVER_CORE,hyp_0108,hyp_0108,0.347551538874032,0.5093657597028378,0.5074698471992383,0.5073647134385,0.001964506864005622,0.001964506864005622,negative,1,101,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,78,6ba9a85399e0282cd0e7c91ed6e39e33aa283d877aebc45df07478eafac01eef,40e8a4deaa6ec703b5ef4d10c76591a5440fef0bd247d4fd5a5c568ff8beb01d,74,DISCOVER_CORE,hyp_0034,hyp_0034,0.34684905715366,0.5073647134385,0.5054756271563248,0.5053643476043796,0.001961768626447702,0.001961768626447702,negative,1,101,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,79,40e8a4deaa6ec703b5ef4d10c76591a5440fef0bd247d4fd5a5c568ff8beb01d,971bc6bf2063c520db60066f827dc45f1185bb43b302c1fea3bad6ff65a46434,241,DISCOVER_CORE,hyp_0099,hyp_0099,0.34519932940052556,0.5053643476043796,0.5034913667302233,0.5033656308018806,0.001955312844353685,0.001955312844353685,negative,1,101,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,80,971bc6bf2063c520db60066f827dc45f1185bb43b302c1fea3bad6ff65a46434,a87906c6154bc1555955073f51eb94bbe737f21743da72530e863211c90b1440,93,DISCOVER_CORE,hyp_0042,hyp_0042,0.3451365073278921,0.5033656308018806,0.5014932652980332,0.5013669782117435,0.001955066306254416,0.001955066306254416,negative,1,100,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,81,a87906c6154bc1555955073f51eb94bbe737f21743da72530e863211c90b1440,7b50142f7de58f51cb23b69e4038e69dbb5be9983acc6d1c95c2b70ad2cd4bd3,345,DISCOVER_CORE,hyp_0140,hyp_0140,0.34508224404113275,0.5013669782117435,0.4994951443636978,0.4993683811694549,0.001954853314757421,0.001954853314757421,negative,1,100,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,82,7b50142f7de58f51cb23b69e4038e69dbb5be9983acc6d1c95c2b70ad2cd4bd3,cc5a39b44745f47f843eb69fdfbad8d17b62ead8b250381d9470cd39fab1ddbe,223,DISCOVER_CORE,hyp_0089,hyp_0089,0.34504611019922954,0.4993683811694549,0.49749690141327396,0.4973698211594195,0.001954711462759773,0.001954711462759773,negative,1,100,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,83,cc5a39b44745f47f843eb69fdfbad8d17b62ead8b250381d9470cd39fab1ddbe,13529142d1f17761b669b9a739c88c8702ee962d5f219af3df3ff9927adc44ed,98,DISCOVER_CORE,hyp_0045,hyp_0045,0.34429302028132935,0.4973698211594195,0.4955057327579274,0.49537204079298025,0.0019517511560402934,0.0019517511560402934,negative,1,100,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,84,13529142d1f17761b669b9a739c88c8702ee962d5f219af3df3ff9927adc44ed,8cd678625cae06adda6ee226bfe165f63da36cdd0bad0db404a6c8183da35edb,156,DISCOVER_CORE,hyp_0061,hyp_0061,0.3435199027951159,0.49537204079298025,0.49351556315676337,0.49337507634940136,0.0019487044291698896,0.0019487044291698896,negative,1,100,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,85,8cd678625cae06adda6ee226bfe165f63da36cdd0bad0db404a6c8183da35edb,52f2321d3e40714d89f7ff307ff749b289716fe16bfc7d19a41a0b094a3bf7d4,169,DISCOVER_CORE,hyp_0069,hyp_0069,0.3434780030588417,0.49337507634940136,0.4915190118473195,0.49137815657541584,0.0019485390864717456,0.0019485390864717456,negative,1,99,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,86,52f2321d3e40714d89f7ff307ff749b289716fe16bfc7d19a41a0b094a3bf7d4,14178f1882527dcfe374a611d44c1db27be79b65bc8472868dbb4f977d5aea2c,232,DISCOVER_CORE,hyp_0093,hyp_0093,0.34239796440404063,0.49137815657541584,0.48953276488694775,0.48938240420848433,0.0019442691766992093,0.0019442691766992093,negative,1,98,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,87,14178f1882527dcfe374a611d44c1db27be79b65bc8472868dbb4f977d5aea2c,76919aaa018570fc0e2200489ec901b4f1ebfcb5a7f19d63d746c62508e44884,235,DISCOVER_CORE,hyp_0095,hyp_0095,0.34201301353609703,0.48938240420848433,0.48754082754508643,0.487387075366576,0.0019427435959982198,0.0019427435959982198,negative,1,98,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,88,76919aaa018570fc0e2200489ec901b4f1ebfcb5a7f19d63d746c62508e44884,c7995897d4d3aa43829c9a357fb2bb43b66257660d8bab5fa906a01aadb5b71e,200,DISCOVER_CORE,hyp_0078,hyp_0078,0.3414976154512237,0.487387075366576,0.4855506155772754,0.4853923196868125,0.0019406980106346783,0.0019406980106346783,negative,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,89,c7995897d4d3aa43829c9a357fb2bb43b66257660d8bab5fa906a01aadb5b71e,769df0af97ec90d710bf0e53683c68cf4b2a69b2f76f8457f046e921d162bc44,195,DISCOVER_CORE,hyp_0077,hyp_0077,0.3407060679998566,0.4853923196868125,0.483563738629161,0.4833984579112798,0.0019375496320271912,0.0019375496320271912,positive,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,90,769df0af97ec90d710bf0e53683c68cf4b2a69b2f76f8457f046e921d162bc44,c6aa85b9787e39f7b8f5b2688b683e908722782969bef9855bad605eb0b23892,181,DISCOVER_CORE,hyp_0073,hyp_0073,0.33767790237022155,0.483563738629161,0.48176552626160996,0.4815734492188517,0.001925429237417231,0.001925429237417231,negative,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,91,c6aa85b9787e39f7b8f5b2688b683e908722782969bef9855bad605eb0b23892,42126a4b4fa68f62912c5c17459b2626ee20ec1aa039a362b5923226d20d0e59,30,DISCOVER_CORE,hyp_0014,hyp_0014,0.33565105915589677,0.4815734492188517,0.4797957666386644,0.47958568619469166,0.0019172493006326397,0.0019172493006326397,negative,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,92,42126a4b4fa68f62912c5c17459b2626ee20ec1aa039a362b5923226d20d0e59,d1595e21cae9b013fb48a7829d341b6568d9117a31e6477e637d23c3379cf37d,176,DISCOVER_CORE,hyp_0071,hyp_0071,0.3660460398639648,0.47958568619469166,0.4778463801427717,0.4775713930186446,0.0019136352282467795,0.0019136352282467795,positive,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,93,d1595e21cae9b013fb48a7829d341b6568d9117a31e6477e637d23c3379cf37d,6cbf03eecfd39d18a93aa99c42fa27c3d237108447d3aabdd24a6870583b806a,84,DISCOVER_CORE,hyp_0037,hyp_0037,0.3633947498620871,0.4778463801427717,0.4761311115868504,0.47583343433958486,0.0019047714543771743,0.0019047714543771743,negative,1,97,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,94,6cbf03eecfd39d18a93aa99c42fa27c3d237108447d3aabdd24a6870583b806a,7a1ea20542217b9f9a9d20602770f88e4e9fbd12d9730063958a5dc2688dff16,328,DISCOVER_CORE,hyp_0128,hyp_0128,0.3309875567635462,0.47583343433958486,0.47410361436964926,0.47385189677253137,0.0018982221745890704,0.0018982221745890704,negative,1,96,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,95,7a1ea20542217b9f9a9d20602770f88e4e9fbd12d9730063958a5dc2688dff16,853798df9bce5afe4a3724e8e9b9ab33f31e35685660c3f196728f8c228fa785,20,DISCOVER_CORE,hyp_0011,hyp_0011,0.3287646079410643,0.47385189677253137,0.47214520228899237,0.4718735293980333,0.001889050943013726,0.001889050943013726,negative,1,96,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,96,853798df9bce5afe4a3724e8e9b9ab33f31e35685660c3f196728f8c228fa785,fd310445be9faee390af87c6f2dffec0074dbfa44092b73cd04223737f5ad609,216,DISCOVER_CORE,hyp_0085,hyp_0085,0.35866851865428573,0.4718735293980333,0.470201743344464,0.46986344313428263,0.0018887486285044663,0.0018887486285044663,negative,1,96,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,97,fd310445be9faee390af87c6f2dffec0074dbfa44092b73cd04223737f5ad609,ea20ca35a03f07ff75598ea00293a75967adab4bc71b23bedcc882a761ba8011,188,DISCOVER_CORE,hyp_0076,hyp_0076,0.3286157724415838,0.46986344313428263,0.46815830423112786,0.4678852926970426,0.0018884345410811187,0.0018884345410811187,negative,1,95,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,98,ea20ca35a03f07ff75598ea00293a75967adab4bc71b23bedcc882a761ba8011,b4dfd65b431c989b6c26eb56d1feff81e4d281f74d7a87c2eae8aa988e38e85f,0,DISCOVER_CORE,hyp_0000,hyp_0000,0.32860546541237456,0.4678852926970426,0.4661802615533385,0.4659071573047117,0.0018883918436047864,0.0018883918436047864,negative,1,95,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,99,b4dfd65b431c989b6c26eb56d1feff81e4d281f74d7a87c2eae8aa988e38e85f,31aa87b55dd6956f3e1356ff6190e3b2daf0c996f4eb90965b68099fdd6258f8,162,DISCOVER_CORE,hyp_0064,hyp_0064,0.32843794324437914,0.4659071573047117,0.4642038782092389,0.4639292668353709,0.0018876976745160756,0.0018876976745160756,negative,1,95,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
