run_id,method,family,task_id,deadline_name,replicate,action,checkpoint_index,confirmed_events,elapsed_seconds,frontier_candidates,frontier_temporal_entropy,frontier_unique_temporal_cells,observed_units,physical_oracle_calls,snapshot_path,temporal_coverage,event_precision,event_recall,event_f1,unique_confirmed_events
exposure_temporal_nms__Y8__V1_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V1_Q2,T_transition,2,scan,15,0,66.120091952,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
exposure_temporal_nms__Y8__V1_Q2__T_transition__r02__attempt_001,exposure_temporal_nms,Y8,V1_Q2,T_transition,2,query,16,0,83.185440502,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/exposure_temporal_nms__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r00__attempt_001,fifo,Y8,V0_Q1,T_high,0,initial_commit,0,0,0.027625784,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r00__attempt_001,fifo,Y8,V0_Q1,T_high,0,scan,1,0,1.141111198,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r00__attempt_001,fifo,Y8,V0_Q1,T_high,0,scan,2,0,2.130950771,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r00__attempt_001,fifo,Y8,V0_Q1,T_high,0,scan,3,0,3.190948516,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r00__attempt_001,fifo,Y8,V0_Q1,T_high,0,query,4,1,20.135979849,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q1__T_high__r01__attempt_001,fifo,Y8,V0_Q1,T_high,1,initial_commit,0,0,0.024243614,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r01__attempt_001,fifo,Y8,V0_Q1,T_high,1,scan,1,0,0.890438689,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r01__attempt_001,fifo,Y8,V0_Q1,T_high,1,scan,2,0,1.748146537,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r01__attempt_001,fifo,Y8,V0_Q1,T_high,1,scan,3,0,2.626325051,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r01__attempt_001,fifo,Y8,V0_Q1,T_high,1,query,4,1,19.751981921,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q1__T_high__r02__attempt_001,fifo,Y8,V0_Q1,T_high,2,initial_commit,0,0,0.026216156,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r02__attempt_001,fifo,Y8,V0_Q1,T_high,2,scan,1,0,1.046529306,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r02__attempt_001,fifo,Y8,V0_Q1,T_high,2,scan,2,0,2.002312903,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r02__attempt_001,fifo,Y8,V0_Q1,T_high,2,scan,3,0,2.927195304,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_high__r02__attempt_001,fifo,Y8,V0_Q1,T_high,2,query,4,1,19.880743055,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q1__T_transition__r00__attempt_001,fifo,Y8,V0_Q1,T_transition,0,initial_commit,0,0,0.069919331,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r00__attempt_001,fifo,Y8,V0_Q1,T_transition,0,scan,1,0,7.706044708,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r00__attempt_001,fifo,Y8,V0_Q1,T_transition,0,scan,2,0,8.696971639,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r00__attempt_001,fifo,Y8,V0_Q1,T_transition,0,scan,3,0,9.857144108,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r00__attempt_001,fifo,Y8,V0_Q1,T_transition,0,query,4,1,28.625457631,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q1__T_transition__r01__attempt_001,fifo,Y8,V0_Q1,T_transition,1,initial_commit,0,0,0.025111023,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r01__attempt_001,fifo,Y8,V0_Q1,T_transition,1,scan,1,0,0.936946728,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r01__attempt_001,fifo,Y8,V0_Q1,T_transition,1,scan,2,0,1.82950169,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r01__attempt_001,fifo,Y8,V0_Q1,T_transition,1,scan,3,0,2.777805829,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r01__attempt_001,fifo,Y8,V0_Q1,T_transition,1,query,4,1,19.956388832,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q1__T_transition__r02__attempt_001,fifo,Y8,V0_Q1,T_transition,2,initial_commit,0,0,0.026262161,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r02__attempt_001,fifo,Y8,V0_Q1,T_transition,2,scan,1,0,0.981835854,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r02__attempt_001,fifo,Y8,V0_Q1,T_transition,2,scan,2,0,1.865716159,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r02__attempt_001,fifo,Y8,V0_Q1,T_transition,2,scan,3,0,2.762813837,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q1__T_transition__r02__attempt_001,fifo,Y8,V0_Q1,T_transition,2,query,4,1,19.756040217,2,1.0,2,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q1__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.07142857142857142,0.13333333333333333,1
fifo__Y8__V0_Q2__T_high__r00__attempt_001,fifo,Y8,V0_Q2,T_high,0,initial_commit,0,0,0.025229841,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r00__attempt_001,fifo,Y8,V0_Q2,T_high,0,scan,1,0,0.890305241,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r00__attempt_001,fifo,Y8,V0_Q2,T_high,0,scan,2,0,1.74668851,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r00__attempt_001,fifo,Y8,V0_Q2,T_high,0,scan,3,0,2.632441686,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r00__attempt_001,fifo,Y8,V0_Q2,T_high,0,query,4,1,19.955845167,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V0_Q2__T_high__r01__attempt_001,fifo,Y8,V0_Q2,T_high,1,initial_commit,0,0,0.028477881,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r01__attempt_001,fifo,Y8,V0_Q2,T_high,1,scan,1,0,0.944828755,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r01__attempt_001,fifo,Y8,V0_Q2,T_high,1,scan,2,0,1.849487882,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r01__attempt_001,fifo,Y8,V0_Q2,T_high,1,scan,3,0,2.81458864,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r01__attempt_001,fifo,Y8,V0_Q2,T_high,1,query,4,1,19.91142977,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V0_Q2__T_high__r02__attempt_001,fifo,Y8,V0_Q2,T_high,2,initial_commit,0,0,0.027029885,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r02__attempt_001,fifo,Y8,V0_Q2,T_high,2,scan,1,0,0.951559441,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r02__attempt_001,fifo,Y8,V0_Q2,T_high,2,scan,2,0,1.863810747,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r02__attempt_001,fifo,Y8,V0_Q2,T_high,2,scan,3,0,2.803293685,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_high__r02__attempt_001,fifo,Y8,V0_Q2,T_high,2,query,4,1,19.879714352,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V0_Q2__T_transition__r00__attempt_001,fifo,Y8,V0_Q2,T_transition,0,initial_commit,0,0,0.023778467,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r00__attempt_001,fifo,Y8,V0_Q2,T_transition,0,scan,1,0,1.109525457,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r00__attempt_001,fifo,Y8,V0_Q2,T_transition,0,scan,2,0,2.130150669,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r00__attempt_001,fifo,Y8,V0_Q2,T_transition,0,scan,3,0,3.04949177,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r00__attempt_001,fifo,Y8,V0_Q2,T_transition,0,query,4,1,20.034865398,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V0_Q2__T_transition__r01__attempt_001,fifo,Y8,V0_Q2,T_transition,1,initial_commit,0,0,0.02467048,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r01__attempt_001,fifo,Y8,V0_Q2,T_transition,1,scan,1,0,0.890393209,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r01__attempt_001,fifo,Y8,V0_Q2,T_transition,1,scan,2,0,1.789696404,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r01__attempt_001,fifo,Y8,V0_Q2,T_transition,1,scan,3,0,2.69599483,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r01__attempt_001,fifo,Y8,V0_Q2,T_transition,1,query,4,1,19.730071458,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V0_Q2__T_transition__r02__attempt_001,fifo,Y8,V0_Q2,T_transition,2,initial_commit,0,0,0.049845744,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r02__attempt_001,fifo,Y8,V0_Q2,T_transition,2,scan,1,0,1.035063701,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.002886002886002886,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r02__attempt_001,fifo,Y8,V0_Q2,T_transition,2,scan,2,0,1.951374999,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.005772005772005772,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r02__attempt_001,fifo,Y8,V0_Q2,T_transition,2,scan,3,0,2.887913088,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.008658008658008658,0.0,0.0,0.0,0
fifo__Y8__V0_Q2__T_transition__r02__attempt_001,fifo,Y8,V0_Q2,T_transition,2,query,4,1,20.162164133,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V0_Q2__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.008658008658008658,1.0,0.043478260869565216,0.08333333333333333,1
fifo__Y8__V1_Q1__T_high__r00__attempt_001,fifo,Y8,V1_Q1,T_high,0,initial_commit,0,0,0.046710726,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V1_Q1__T_high__r00__attempt_001,fifo,Y8,V1_Q1,T_high,0,scan,1,0,1.054256792,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
fifo__Y8__V1_Q1__T_high__r00__attempt_001,fifo,Y8,V1_Q1,T_high,0,scan,2,0,2.086133038,2,1.0,2,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
fifo__Y8__V1_Q1__T_high__r00__attempt_001,fifo,Y8,V1_Q1,T_high,0,scan,3,0,3.20871718,3,0.9999999999999998,3,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q1__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
