method,budget,trial,oracle_calls,seed_calls,boundary_calls,split_calls,recall,precision,num_pred_clips
frame_stitch,100,78,100,0,0,0,0.05555555555555555,0.03571428571428571,28
expbin_dense_split,100,78,102,2,37,63,0.1111111111111111,1.0,3
expbin_proxy_q0.1_r1,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r2,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r3,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,78,102,16,86,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,78,102,16,76,10,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r2,100,78,102,16,70,16,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,100,78,102,16,68,18,0.1111111111111111,0.6666666666666666,3
frame_stitch,100,79,100,0,0,0,0.0,0.0,40
expbin_dense_split,100,79,102,2,36,64,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r1,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.1_r2,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.1_r3,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r2,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r3,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r1,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r2,100,79,102,12,90,0,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r3,100,79,102,12,90,0,0.05555555555555555,0.25,4
frame_stitch,100,80,100,0,0,0,0.0,0.0,34
expbin_dense_split,100,80,102,5,32,65,0.1111111111111111,1.0,2
expbin_proxy_q0.1_r1,100,80,102,16,83,3,0.16666666666666666,0.6,5
expbin_proxy_q0.1_r2,100,80,102,16,81,5,0.16666666666666666,0.6,5
expbin_proxy_q0.1_r3,100,80,102,16,79,7,0.16666666666666666,0.6,5
expbin_proxy_q0.2_r1,100,80,100,15,68,17,0.16666666666666666,0.75,4
expbin_proxy_q0.2_r2,100,80,100,11,68,21,0.16666666666666666,0.75,4
expbin_proxy_q0.2_r3,100,80,100,7,68,25,0.16666666666666666,0.75,4
expbin_proxy_q0.3_r1,100,80,100,7,68,25,0.1111111111111111,0.5,4
expbin_proxy_q0.3_r2,100,80,100,7,68,25,0.1111111111111111,0.5,4
expbin_proxy_q0.3_r3,100,80,100,7,68,25,0.1111111111111111,0.5,4
frame_stitch,100,81,100,0,0,0,0.0,0.0,30
expbin_dense_split,100,81,102,4,31,67,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,81,100,4,59,37,0.0,0.0,3
expbin_proxy_q0.1_r2,100,81,100,4,59,37,0.0,0.0,3
expbin_proxy_q0.1_r3,100,81,100,4,59,37,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,81,100,4,59,37,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r2,100,81,100,4,59,37,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r3,100,81,100,4,59,37,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r1,100,81,100,4,59,37,0.0,0.0,4
expbin_proxy_q0.3_r2,100,81,100,4,58,38,0.0,0.0,3
expbin_proxy_q0.3_r3,100,81,101,4,58,39,0.0,0.0,2
frame_stitch,100,82,100,0,0,0,0.0,0.0,28
expbin_dense_split,100,82,102,1,30,71,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,82,100,5,70,25,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,100,82,100,5,70,25,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,100,82,100,5,70,25,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r1,100,82,100,5,70,25,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r2,100,82,100,5,70,25,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,82,100,5,70,25,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,82,100,5,70,25,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,100,82,100,5,70,25,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r3,100,82,100,5,70,25,0.05555555555555555,0.3333333333333333,3
frame_stitch,100,83,100,0,0,0,0.05555555555555555,0.03571428571428571,28
expbin_dense_split,100,83,102,14,36,52,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,83,102,22,50,30,0.0,0.0,3
expbin_proxy_q0.1_r2,100,83,102,22,42,38,0.0,0.0,3
expbin_proxy_q0.1_r3,100,83,102,17,41,44,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,83,100,14,36,50,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,83,100,14,36,50,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,83,100,14,36,50,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,83,100,14,36,50,0.0,0.0,3
expbin_proxy_q0.3_r2,100,83,100,14,36,50,0.0,0.0,2
expbin_proxy_q0.3_r3,100,83,100,14,36,50,0.0,0.0,2
frame_stitch,100,84,100,0,0,0,0.0,0.0,31
expbin_dense_split,100,84,102,8,40,54,0.0,0.0,0
expbin_proxy_q0.1_r1,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r2,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r3,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,84,100,12,88,0,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,84,102,9,64,29,0.0,0.0,3
expbin_proxy_q0.3_r2,100,84,102,9,48,45,0.0,0.0,3
expbin_proxy_q0.3_r3,100,84,100,8,40,52,0.0,0.0,2
frame_stitch,100,85,100,0,0,0,0.0,0.0,31
expbin_dense_split,100,85,102,5,30,67,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r1,100,85,100,11,57,32,0.0,0.0,6
expbin_proxy_q0.1_r2,100,85,102,12,52,38,0.0,0.0,4
expbin_proxy_q0.1_r3,100,85,102,7,51,44,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,85,100,5,30,65,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,85,100,5,30,65,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,85,100,5,30,65,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,85,100,5,30,65,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r2,100,85,100,5,30,65,0.0,0.0,3
expbin_proxy_q0.3_r3,100,85,100,5,30,65,0.0,0.0,2
frame_stitch,100,86,100,0,0,0,0.0,0.0,29
expbin_dense_split,100,86,102,3,26,73,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,86,100,24,73,3,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r2,100,86,100,22,73,5,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r3,100,86,100,20,73,7,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r1,100,86,102,16,71,15,0.2222222222222222,1.0,4
expbin_proxy_q0.2_r2,100,86,102,15,66,21,0.2222222222222222,1.0,4
expbin_proxy_q0.2_r3,100,86,102,15,61,26,0.16666666666666666,1.0,3
expbin_proxy_q0.3_r1,100,86,102,5,38,59,0.1111111111111111,0.5,4
expbin_proxy_q0.3_r2,100,86,100,3,26,71,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,100,86,100,3,26,71,0.1111111111111111,0.6666666666666666,3
frame_stitch,100,87,100,0,0,0,0.0,0.0,33
expbin_dense_split,100,87,102,3,34,65,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,87,102,26,76,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,87,100,18,68,14,0.0,0.0,3
expbin_proxy_q0.3_r2,100,87,100,18,68,14,0.0,0.0,3
expbin_proxy_q0.3_r3,100,87,100,18,68,14,0.0,0.0,3
frame_stitch,100,88,100,0,0,0,0.0,0.0,33
expbin_dense_split,100,88,102,1,36,65,0.0,0.0,0
expbin_proxy_q0.1_r1,100,88,102,5,67,30,0.0,0.0,3
expbin_proxy_q0.1_r2,100,88,102,5,59,38,0.0,0.0,3
expbin_proxy_q0.1_r3,100,88,100,10,46,44,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,88,100,1,36,63,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,88,100,1,36,63,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,88,100,1,36,63,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,100,88,100,1,36,63,0.0,0.0,3
expbin_proxy_q0.3_r2,100,88,100,1,36,63,0.0,0.0,3
expbin_proxy_q0.3_r3,100,88,100,1,36,63,0.0,0.0,2
frame_stitch,100,89,100,0,0,0,0.0,0.0,39
expbin_dense_split,100,89,102,3,33,66,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,89,102,17,82,3,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r2,100,89,100,16,79,5,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.1_r3,100,89,102,16,79,7,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,89,100,19,65,16,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,89,100,15,65,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,89,100,9,65,26,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,89,100,9,65,26,0.0,0.0,3
expbin_proxy_q0.3_r2,100,89,100,9,65,26,0.0,0.0,3
expbin_proxy_q0.3_r3,100,89,100,9,65,26,0.0,0.0,3
frame_stitch,100,90,100,0,0,0,0.0,0.0,34
expbin_dense_split,100,90,102,3,24,75,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.3_r2,100,90,102,30,72,0,0.0,0.0,3
expbin_proxy_q0.3_r3,100,90,102,30,72,0,0.0,0.0,3
frame_stitch,100,91,100,0,0,0,0.0,0.0,28
expbin_dense_split,100,91,102,10,37,55,0.0,0.0,1
expbin_proxy_q0.1_r1,100,91,100,13,55,32,0.0,0.0,3
expbin_proxy_q0.1_r2,100,91,100,12,55,33,0.0,0.0,3
expbin_proxy_q0.1_r3,100,91,100,12,55,33,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,91,100,12,55,33,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r2,100,91,100,12,55,33,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r3,100,91,100,12,55,33,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r1,100,91,100,12,55,33,0.0,0.0,3
expbin_proxy_q0.3_r2,100,91,100,12,55,33,0.0,0.0,3
expbin_proxy_q0.3_r3,100,91,100,12,55,33,0.0,0.0,3
frame_stitch,100,92,100,0,0,0,0.0,0.0,33
expbin_dense_split,100,92,102,4,34,64,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,92,102,13,89,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,92,100,15,56,29,0.0,0.0,3
expbin_proxy_q0.3_r2,100,92,102,8,48,46,0.0,0.0,3
expbin_proxy_q0.3_r3,100,92,102,8,36,58,0.0,0.0,2
frame_stitch,100,93,100,0,0,0,0.0,0.0,30
expbin_dense_split,100,93,102,6,37,59,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,93,100,8,71,21,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,100,93,100,8,71,21,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,100,93,100,8,71,21,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r1,100,93,100,8,71,21,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r2,100,93,100,8,71,21,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,93,100,8,71,21,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,93,100,8,71,21,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,100,93,100,8,71,21,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r3,100,93,100,8,71,21,0.05555555555555555,0.3333333333333333,3
frame_stitch,100,94,100,0,0,0,0.05555555555555555,0.030303030303030304,33
expbin_dense_split,100,94,102,8,30,64,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,94,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,94,102,23,78,1,0.0,0.0,5
expbin_proxy_q0.3_r2,100,94,102,23,77,2,0.0,0.0,5
expbin_proxy_q0.3_r3,100,94,102,23,76,3,0.05555555555555555,0.2,5
frame_stitch,100,95,100,0,0,0,0.0,0.0,29
expbin_dense_split,100,95,102,1,18,83,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,95,100,10,88,2,0.0,0.0,5
expbin_proxy_q0.1_r2,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.1_r3,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.2_r1,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.2_r2,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.2_r3,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.3_r1,100,95,100,10,88,2,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r2,100,95,100,10,88,2,0.0,0.0,4
expbin_proxy_q0.3_r3,100,95,100,10,88,2,0.0,0.0,4
frame_stitch,100,96,100,0,0,0,0.0,0.0,34
expbin_dense_split,100,96,102,1,38,63,0.0,0.0,0
expbin_proxy_q0.1_r1,100,96,100,6,64,30,0.0,0.0,3
expbin_proxy_q0.1_r2,100,96,102,4,60,38,0.0,0.0,3
expbin_proxy_q0.1_r3,100,96,100,6,50,44,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,96,100,1,38,61,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,96,100,1,38,61,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,96,100,1,38,61,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,96,100,1,38,61,0.0,0.0,3
expbin_proxy_q0.3_r2,100,96,100,1,38,61,0.0,0.0,3
expbin_proxy_q0.3_r3,100,96,100,1,38,61,0.0,0.0,2
frame_stitch,100,97,100,0,0,0,0.0,0.0,33
expbin_dense_split,100,97,102,7,40,55,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,97,102,16,86,0,0.05555555555555555,0.25,4
expbin_proxy_q0.1_r2,100,97,102,16,86,0,0.05555555555555555,0.25,4
expbin_proxy_q0.1_r3,100,97,102,16,86,0,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r3,100,97,100,10,70,20,0.05555555555555555,0.3333333333333333,3
frame_stitch,100,98,100,0,0,0,0.0,0.0,34
expbin_dense_split,100,98,102,1,28,73,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.3_r2,100,98,102,15,87,0,0.0,0.0,3
expbin_proxy_q0.3_r3,100,98,102,15,87,0,0.0,0.0,3
frame_stitch,100,99,100,0,0,0,0.0,0.0,35
expbin_dense_split,100,99,102,8,42,52,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,99,100,10,50,40,0.0,0.0,3
expbin_proxy_q0.1_r2,100,99,100,10,50,40,0.0,0.0,3
expbin_proxy_q0.1_r3,100,99,100,10,50,40,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,99,100,10,50,40,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,99,100,10,50,40,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,99,100,10,50,40,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,99,102,11,88,3,0.0,0.0,3
expbin_proxy_q0.3_r2,100,99,102,11,88,3,0.0,0.0,3
expbin_proxy_q0.3_r3,100,99,102,11,88,3,0.0,0.0,3
frame_stitch,100,100,100,0,0,0,0.05555555555555555,0.030303030303030304,33
expbin_dense_split,100,100,102,1,32,69,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,100,100,13,74,13,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r2,100,100,101,10,74,17,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r3,100,100,100,8,72,20,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r1,100,100,100,6,66,28,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r2,100,100,102,7,60,35,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r3,100,100,102,7,54,41,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r1,100,100,100,1,32,67,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,100,100,100,1,32,67,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r3,100,100,100,1,32,67,0.0,0.0,2
frame_stitch,100,101,100,0,0,0,0.0,0.0,28
expbin_dense_split,100,101,102,9,50,43,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,101,100,4,74,22,0.1111111111111111,0.5,4
expbin_proxy_q0.1_r2,100,101,100,4,74,22,0.1111111111111111,0.4,5
expbin_proxy_q0.1_r3,100,101,100,4,74,22,0.16666666666666666,0.5,6
expbin_proxy_q0.2_r1,100,101,100,4,74,22,0.16666666666666666,0.5,6
expbin_proxy_q0.2_r2,100,101,100,4,74,22,0.1111111111111111,0.4,5
expbin_proxy_q0.2_r3,100,101,100,4,74,22,0.1111111111111111,0.4,5
expbin_proxy_q0.3_r1,100,101,100,4,74,22,0.1111111111111111,0.4,5
expbin_proxy_q0.3_r2,100,101,100,4,74,22,0.1111111111111111,0.4,5
expbin_proxy_q0.3_r3,100,101,100,4,74,22,0.1111111111111111,0.4,5
frame_stitch,100,102,100,0,0,0,0.0,0.0,29
expbin_dense_split,100,102,102,3,28,71,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r1,100,102,102,15,71,16,0.0,0.0,4
expbin_proxy_q0.1_r2,100,102,102,15,66,21,0.0,0.0,4
expbin_proxy_q0.1_r3,100,102,100,10,64,26,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r1,100,102,102,8,60,34,0.05555555555555555,0.4,5
expbin_proxy_q0.2_r2,100,102,101,8,52,41,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r3,100,102,102,8,47,47,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r1,100,102,100,3,28,69,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r2,100,102,100,3,28,69,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,100,102,100,3,28,69,0.05555555555555555,0.3333333333333333,3
frame_stitch,100,103,100,0,0,0,0.0,0.0,28
expbin_dense_split,100,103,102,9,26,67,0.1111111111111111,1.0,2
expbin_proxy_q0.1_r1,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.1_r2,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.1_r3,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r1,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r2,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.2_r3,100,103,102,23,79,0,0.0,0.0,3
expbin_proxy_q0.3_r1,100,103,102,18,54,30,0.0,0.0,3
expbin_proxy_q0.3_r2,100,103,100,15,52,33,0.0,0.0,3
expbin_proxy_q0.3_r3,100,103,100,15,52,33,0.0,0.0,3
frame_stitch,100,104,100,0,0,0,0.0,0.0,29
expbin_dense_split,100,104,102,4,34,64,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,104,100,8,62,30,0.0,0.0,3
expbin_proxy_q0.1_r2,100,104,100,7,62,31,0.0,0.0,3
expbin_proxy_q0.1_r3,100,104,100,7,62,31,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,100,104,100,7,62,31,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r2,100,104,100,7,62,31,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r3,100,104,100,7,62,31,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r1,100,104,100,7,62,31,0.0,0.0,3
expbin_proxy_q0.3_r2,100,104,100,7,62,31,0.0,0.0,3
expbin_proxy_q0.3_r3,100,104,100,7,62,31,0.0,0.0,3
frame_stitch,100,105,100,0,0,0,0.0,0.0,27
expbin_dense_split,100,105,102,5,45,52,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,105,100,30,66,4,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r2,100,105,100,28,66,6,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r3,100,105,100,25,66,9,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r1,100,105,100,22,60,18,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r2,100,105,100,18,60,22,0.05555555555555555,0.5,2
expbin_proxy_q0.2_r3,100,105,102,16,58,28,0.05555555555555555,0.5,2
expbin_proxy_q0.3_r1,100,105,100,5,45,50,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r2,100,105,100,5,45,50,0.0,0.0,2
expbin_proxy_q0.3_r3,100,105,100,5,45,50,0.0,0.0,2
frame_stitch,100,106,100,0,0,0,0.0,0.0,29
expbin_dense_split,100,106,102,10,44,48,0.0,0.0,1
expbin_proxy_q0.1_r1,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.1_r2,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.1_r3,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.2_r1,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.2_r2,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.2_r3,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.3_r1,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.3_r2,100,106,102,23,79,0,0.0,0.0,2
expbin_proxy_q0.3_r3,100,106,102,23,79,0,0.0,0.0,2
frame_stitch,100,107,100,0,0,0,0.0,0.0,31
expbin_dense_split,100,107,102,7,40,55,0.05555555555555555,1.0,1
expbin_proxy_q0.1_r1,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r2,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.1_r3,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r1,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r2,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.2_r3,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r1,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r2,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
expbin_proxy_q0.3_r3,100,107,102,16,86,0,0.1111111111111111,0.6666666666666666,3
frame_stitch,100,108,100,0,0,0,0.0,0.0,37
expbin_dense_split,100,108,102,5,26,71,0.05555555555555555,0.5,2
expbin_proxy_q0.1_r1,100,108,100,12,58,30,0.0,0.0,3
expbin_proxy_q0.1_r2,100,108,102,7,57,38,0.0,0.0,3
expbin_proxy_q0.1_r3,100,108,102,17,41,44,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r1,100,108,102,6,28,68,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r2,100,108,100,5,26,69,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,100,108,100,5,26,69,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.3_r1,100,108,100,5,26,69,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r2,100,108,100,5,26,69,0.0,0.0,3
expbin_proxy_q0.3_r3,100,108,100,5,26,69,0.0,0.0,3
frame_stitch,100,109,100,0,0,0,0.0,0.0,31
expbin_dense_split,100,109,102,2,48,52,0.0,0.0,0
expbin_proxy_q0.1_r1,100,109,102,14,88,0,0.05555555555555555,0.2,5
